year,quarter,month,day,toll,volume
2010,Q2,May,2010/5/1,144.94,37548
2010,Q2,May,2010/5/2,106.84,28990
2010,Q2,May,2010/5/3,113.26,30553
2010,Q2,May,2010/5/4,104.55,25684
2010,Q2,May,2010/5/5,98.76,23645
2010,Q2,May,2010/5/6,95.77,23289
2010,Q2,May,2010/5/7,109.68,24180
2010,Q2,May,2010/5/8,109.85,24423
2010,Q2,May,2010/5/9,109.9,23736
2010,Q2,May,2010/5/10,105.5,23259
2010,Q2,May,2010/5/11,105.07,23817
2010,Q2,May,2010/5/12,106.75,23999
2010,Q2,May,2010/5/13,109.42,24237
2010,Q2,May,2010/5/14,110.99,24337
2010,Q2,May,2010/5/15,112.9,24890
2010,Q2,May,2010/5/16,106.29,24053
2010,Q2,May,2010/5/17,103.98,24200
2010,Q2,May,2010/5/18,107.96,24012
2010,Q2,May,2010/5/19,109.75,23903
2010,Q2,May,2010/5/20,106.04,22655
2010,Q2,May,2010/5/21,108.95,24049
2010,Q2,May,2010/5/22,112.48,24386
2010,Q2,May,2010/5/23,110.72,25075
2010,Q2,May,2010/5/24,102.71,24754
2010,Q2,May,2010/5/25,102.37,24003
2010,Q2,May,2010/5/26,107.07,24331
2010,Q2,May,2010/5/27,107.86,23743
2010,Q2,May,2010/5/28,109.76,24501
2010,Q2,May,2010/5/29,115.11,25076
2010,Q2,May,2010/5/30,109.84,23928
2010,Q2,May,2010/5/31,96.41,22632
2010,Q2,Jun,2010/6/1,88.75,20683
2010,Q2,Jun,2010/6/2,93.21,21173
2010,Q2,Jun,2010/6/3,97.56,22321
2010,Q2,Jun,2010/6/4,103.16,24871
2010,Q2,Jun,2010/6/5,109.64,25451
2010,Q2,Jun,2010/6/6,98.33,22754
2010,Q2,Jun,2010/6/7,94.48,22755
2010,Q2,Jun,2010/6/8,98.07,21972
2010,Q2,Jun,2010/6/9,101.54,23578
2010,Q2,Jun,2010/6/10,105.88,23712
2010,Q2,Jun,2010/6/11,103.97,23964
2010,Q2,Jun,2010/6/12,105.14,22822
2010,Q2,Jun,2010/6/13,109.66,24472
2010,Q2,Jun,2010/6/14,115.23,28064
2010,Q2,Jun,2010/6/15,107.94,25924
2010,Q2,Jun,2010/6/16,100.41,26954
2010,Q2,Jun,2010/6/17,92.85,24638
2010,Q2,Jun,2010/6/18,92.71,23416
2010,Q2,Jun,2010/6/19,96.71,22942
2010,Q2,Jun,2010/6/20,95.6,22784
2010,Q2,Jun,2010/6/21,98.15,23870
2010,Q2,Jun,2010/6/22,99.96,23425
2010,Q2,Jun,2010/6/23,96.15,20395
2010,Q2,Jun,2010/6/24,97.37,22088
2010,Q2,Jun,2010/6/25,100.27,24624
2010,Q2,Jun,2010/6/26,109.3,25454
2010,Q2,Jun,2010/6/27,101.69,23322
2010,Q2,Jun,2010/6/28,96.37,23473
2010,Q2,Jun,2010/6/29,99.4,24319
2010,Q2,Jun,2010/6/30,99.45,23738
2010,Q3,Jul,2010/7/1,98.16,27241
2010,Q3,Jul,2010/7/2,109.89,27405
2010,Q3,Jul,2010/7/3,119.07,29920
2010,Q3,Jul,2010/7/4,111.66,26915
2010,Q3,Jul,2010/7/5,98.41,23293
2010,Q3,Jul,2010/7/6,99.47,24389
2010,Q3,Jul,2010/7/7,107.17,25081
2010,Q3,Jul,2010/7/8,108.06,25762
2010,Q3,Jul,2010/7/9,105.48,25137
2010,Q3,Jul,2010/7/10,110.46,25971
2010,Q3,Jul,2010/7/11,104.79,23150
2010,Q3,Jul,2010/7/12,105.5,24465
2010,Q3,Jul,2010/7/13,105.06,25080
2010,Q3,Jul,2010/7/14,103.62,24780
2010,Q3,Jul,2010/7/15,109.81,26462
2010,Q3,Jul,2010/7/16,109.19,27014
2010,Q3,Jul,2010/7/17,113.23,27349
2010,Q3,Jul,2010/7/18,107.48,25127
2010,Q3,Jul,2010/7/19,101.56,24724
2010,Q3,Jul,2010/7/20,101.42,23920
2010,Q3,Jul,2010/7/21,103.63,24899
2010,Q3,Jul,2010/7/22,101.1,25351
2010,Q3,Jul,2010/7/23,112.49,26517
2010,Q3,Jul,2010/7/24,115,27789
2010,Q3,Jul,2010/7/25,109.63,26697
2010,Q3,Jul,2010/7/26,103.35,26243
2010,Q3,Jul,2010/7/27,104.38,26546
2010,Q3,Jul,2010/7/28,101.63,25541
2010,Q3,Jul,2010/7/29,101.79,25425
2010,Q3,Jul,2010/7/30,110.31,26899
2010,Q3,Jul,2010/7/31,117.4,29275
2010,Q3,Aug,2010/8/1,110.6,28154
2010,Q3,Aug,2010/8/2,108.91,26249
2010,Q3,Aug,2010/8/3,103.42,26336
2010,Q3,Aug,2010/8/4,103.53,26649
2010,Q3,Aug,2010/8/5,105.19,26588
2010,Q3,Aug,2010/8/6,114.53,27563
2010,Q3,Aug,2010/8/7,120.78,30214
2010,Q3,Aug,2010/8/8,113.24,29453
2010,Q3,Aug,2010/8/9,110.99,28621
2010,Q3,Aug,2010/8/10,106,26680
2010,Q3,Aug,2010/8/11,105.99,26128
2010,Q3,Aug,2010/8/12,108.96,27100
2010,Q3,Aug,2010/8/13,113.14,27890
2010,Q3,Aug,2010/8/14,98.27,31335
2010,Q3,Aug,2010/8/15,85.11,31118
2010,Q3,Aug,2010/8/16,82.9,28192
2010,Q3,Aug,2010/8/17,136.99,28091
2010,Q3,Aug,2010/8/18,110.1,25938
2010,Q3,Aug,2010/8/19,113.64,26790
2010,Q3,Aug,2010/8/20,113.6,27425
2010,Q3,Aug,2010/8/21,129.78,31365
2010,Q3,Aug,2010/8/22,116.61,29544
2010,Q3,Aug,2010/8/23,114.53,27394
2010,Q3,Aug,2010/8/24,105.78,26173
2010,Q3,Aug,2010/8/25,108.99,26827
2010,Q3,Aug,2010/8/26,110.92,26680
2010,Q3,Aug,2010/8/27,101.08,25374
2010,Q3,Aug,2010/8/28,128.76,28749
2010,Q3,Aug,2010/8/29,118.89,27971
2010,Q3,Aug,2010/8/30,109.67,28351
2010,Q3,Aug,2010/8/31,109.12,26858
2010,Q3,Sep,2010/9/1,99.19,23326
2010,Q3,Sep,2010/9/2,99.19,23190
2010,Q3,Sep,2010/9/3,106.95,25617
2010,Q3,Sep,2010/9/4,112.13,26466
2010,Q3,Sep,2010/9/5,104.7,24688
2010,Q3,Sep,2010/9/6,100.83,24325
2010,Q3,Sep,2010/9/7,96.65,23086
2010,Q3,Sep,2010/9/8,105.83,25324
2010,Q3,Sep,2010/9/9,108.78,25362
2010,Q3,Sep,2010/9/10,109.65,25670
2010,Q3,Sep,2010/9/11,121.38,26636
2010,Q3,Sep,2010/9/12,113.48,26055
2010,Q3,Sep,2010/9/13,109.81,25844
2010,Q3,Sep,2010/9/14,106.44,25343
2010,Q3,Sep,2010/9/15,110.25,26044
2010,Q3,Sep,2010/9/16,109.07,26149
2010,Q3,Sep,2010/9/17,113.94,26936
2010,Q3,Sep,2010/9/18,114.88,26064
2010,Q3,Sep,2010/9/19,113.94,26185
2010,Q3,Sep,2010/9/20,115.01,27274
2010,Q3,Sep,2010/9/21,115.54,27632
2010,Q3,Sep,2010/9/22,118.6,29030
2010,Q3,Sep,2010/9/23,98.8,24960
2010,Q3,Sep,2010/9/24,92.8,25298
2010,Q3,Sep,2010/9/25,92.66,26241
2010,Q3,Sep,2010/9/26,100.74,24502
2010,Q3,Sep,2010/9/27,123.69,26229
2010,Q3,Sep,2010/9/28,118.22,26228
2010,Q3,Sep,2010/9/29,119.84,27354
2010,Q3,Sep,2010/9/30,126.51,31119
2010,Q4,Oct,2010/10/1,164.63,47097
2010,Q4,Oct,2010/10/2,181.59,44122
2010,Q4,Oct,2010/10/3,78.44,27688
2010,Q4,Oct,2010/10/4,119.35,33406
2010,Q4,Oct,2010/10/5,126.46,35030
2010,Q4,Oct,2010/10/6,136.2,36641
2010,Q4,Oct,2010/10/7,134.76,33566
2010,Q4,Oct,2010/10/8,112.15,27121
2010,Q4,Oct,2010/10/9,104.4,25672
2010,Q4,Oct,2010/10/10,111.61,26823
2010,Q4,Oct,2010/10/11,107.54,25463
2010,Q4,Oct,2010/10/12,113.56,25401
2010,Q4,Oct,2010/10/13,112.23,25508
2010,Q4,Oct,2010/10/14,108.53,24305
2010,Q4,Oct,2010/10/15,115.94,26516
2010,Q4,Oct,2010/10/16,117.94,27652
2010,Q4,Oct,2010/10/17,113.89,26225
2010,Q4,Oct,2010/10/18,110.03,25718
2010,Q4,Oct,2010/10/19,110.76,26286
2010,Q4,Oct,2010/10/20,112.16,26089
2010,Q4,Oct,2010/10/21,112.68,25579
2010,Q4,Oct,2010/10/22,113.53,26844
2010,Q4,Oct,2010/10/23,127.65,30325
2010,Q4,Oct,2010/10/24,114.32,26467
2010,Q4,Oct,2010/10/25,111.31,25716
2010,Q4,Oct,2010/10/26,111.36,24078
2010,Q4,Oct,2010/10/27,105.1,22760
2010,Q4,Oct,2010/10/28,115.9,24371
2010,Q4,Oct,2010/10/29,112.96,25551
2010,Q4,Oct,2010/10/30,121.56,27403
2010,Q4,Oct,2010/10/31,114.54,26496
2010,Q4,Nov,2010/11/1,107.17,26157
2010,Q4,Nov,2010/11/2,105.51,24150
2010,Q4,Nov,2010/11/3,106.91,24694
2010,Q4,Nov,2010/11/4,113.46,25468
2010,Q4,Nov,2010/11/5,116.78,26211
2010,Q4,Nov,2010/11/6,112.65,26582
2010,Q4,Nov,2010/11/7,121.92,27084
2010,Q4,Nov,2010/11/8,108.59,26601
2010,Q4,Nov,2010/11/9,109.08,24727
2010,Q4,Nov,2010/11/10,107.43,24928
2010,Q4,Nov,2010/11/11,111.91,26235
2010,Q4,Nov,2010/11/12,108.95,26786
2010,Q4,Nov,2010/11/13,105.89,27840
2010,Q4,Nov,2010/11/14,99.57,25430
2010,Q4,Nov,2010/11/15,100.16,24145
2010,Q4,Nov,2010/11/16,100.28,25099
2010,Q4,Nov,2010/11/17,114.75,27008
2010,Q4,Nov,2010/11/18,109.36,26898
2010,Q4,Nov,2010/11/19,106.92,24898
2010,Q4,Nov,2010/11/20,118.91,27998
2010,Q4,Nov,2010/11/21,111.73,25719
2010,Q4,Nov,2010/11/22,110.46,25753
2010,Q4,Nov,2010/11/23,113.31,26222
2010,Q4,Nov,2010/11/24,112.07,25563
2010,Q4,Nov,2010/11/25,114.93,26300
2010,Q4,Nov,2010/11/26,120.08,27824
2010,Q4,Nov,2010/11/27,125.33,28874
2010,Q4,Nov,2010/11/28,122.35,25949
2010,Q4,Nov,2010/11/29,112.93,26486
2010,Q4,Nov,2010/11/30,114.36,25654
2010,Q4,Dec,2010/12/1,114.42,25303
2010,Q4,Dec,2010/12/2,105.43,24800
2010,Q4,Dec,2010/12/3,125.78,27302
2010,Q4,Dec,2010/12/4,131.64,30346
2010,Q4,Dec,2010/12/5,119.87,27223
2010,Q4,Dec,2010/12/6,117.27,27781
2010,Q4,Dec,2010/12/7,117.35,28138
2010,Q4,Dec,2010/12/8,121.5,29403
2010,Q4,Dec,2010/12/9,117.75,28710
2010,Q4,Dec,2010/12/10,121.54,28184
2010,Q4,Dec,2010/12/11,124.05,30347
2010,Q4,Dec,2010/12/12,115.32,27594
2010,Q4,Dec,2010/12/13,114.21,28160
2010,Q4,Dec,2010/12/14,116.98,27548
2010,Q4,Dec,2010/12/15,113.97,26846
2010,Q4,Dec,2010/12/16,102.85,24848
2010,Q4,Dec,2010/12/17,102.8,25847
2010,Q4,Dec,2010/12/18,137.63,33637
2010,Q4,Dec,2010/12/19,118.44,28567
2010,Q4,Dec,2010/12/20,120.11,28440
2010,Q4,Dec,2010/12/21,114.24,26268
2010,Q4,Dec,2010/12/22,113.14,26821
2010,Q4,Dec,2010/12/23,122.83,29392
2010,Q4,Dec,2010/12/24,122.78,29332
2010,Q4,Dec,2010/12/25,123.1,29730
2010,Q4,Dec,2010/12/26,117.16,26206
2010,Q4,Dec,2010/12/27,116.38,29141
2010,Q4,Dec,2010/12/28,112.84,27995
2010,Q4,Dec,2010/12/29,123.23,29182
2010,Q4,Dec,2010/12/30,122.68,28203
2010,Q4,Dec,2010/12/31,124.41,31458
2011,Q1,Jan,2011/1/1,128.86,37217
2011,Q1,Jan,2011/1/2,72.83,27637
2011,Q1,Jan,2011/1/3,63.16,28039
2011,Q1,Jan,2011/1/4,91.2,27026
2011,Q1,Jan,2011/1/5,120.49,28442
2011,Q1,Jan,2011/1/6,106.97,26347
2011,Q1,Jan,2011/1/7,104.1,26668
2011,Q1,Jan,2011/1/8,116.82,28935
2011,Q1,Jan,2011/1/9,115.74,27346
2011,Q1,Jan,2011/1/10,112.15,27140
2011,Q1,Jan,2011/1/11,101.24,26871
2011,Q1,Jan,2011/1/12,103.53,22669
2011,Q1,Jan,2011/1/13,130.9,29804
2011,Q1,Jan,2011/1/14,129.88,31542
2011,Q1,Jan,2011/1/15,130.19,31740
2011,Q1,Jan,2011/1/16,133.35,29236
2011,Q1,Jan,2011/1/17,118.43,28756
2011,Q1,Jan,2011/1/18,95.16,26271
2011,Q1,Jan,2011/1/19,106.65,26189
2011,Q1,Jan,2011/1/20,92.85,25803
2011,Q1,Jan,2011/1/21,125.68,31297
2011,Q1,Jan,2011/1/22,134.88,33236
2011,Q1,Jan,2011/1/23,140.88,33928
2011,Q1,Jan,2011/1/24,135.9,34566
2011,Q1,Jan,2011/1/25,135.4,35532
2011,Q1,Jan,2011/1/26,146.06,39372
2011,Q1,Jan,2011/1/27,141.16,39715
2011,Q1,Jan,2011/1/28,135.26,39571
2011,Q1,Jan,2011/1/29,148.76,44691
2011,Q1,Jan,2011/1/30,125.73,40323
2011,Q1,Jan,2011/1/31,157.39,50853
2011,Q1,Feb,2011/2/1,63.38,34257
2011,Q1,Feb,2011/2/2,60.35,29537
2011,Q1,Feb,2011/2/3,42.62,25407
2011,Q1,Feb,2011/2/4,58.19,32679
2011,Q1,Feb,2011/2/5,81.81,38892
2011,Q1,Feb,2011/2/6,86.78,39562
2011,Q1,Feb,2011/2/7,95.37,39282
2011,Q1,Feb,2011/2/8,123.79,44214
2011,Q1,Feb,2011/2/9,160.07,45447
2011,Q1,Feb,2011/2/10,103.38,33239
2011,Q1,Feb,2011/2/11,160.97,40458
2011,Q1,Feb,2011/2/12,155.27,37679
2011,Q1,Feb,2011/2/13,148.11,36406
2011,Q1,Feb,2011/2/14,134.45,36775
2011,Q1,Feb,2011/2/15,158.49,39361
2011,Q1,Feb,2011/2/16,124.89,29661
2011,Q1,Feb,2011/2/17,122.16,28786
2011,Q1,Feb,2011/2/18,134.73,32044
2011,Q1,Feb,2011/2/19,133.78,29963
2011,Q1,Feb,2011/2/20,133.7,32035
2011,Q1,Feb,2011/2/21,143.71,32524
2011,Q1,Feb,2011/2/22,135.31,30753
2011,Q1,Feb,2011/2/23,130.63,29838
2011,Q1,Feb,2011/2/24,138.63,30331
2011,Q1,Feb,2011/2/25,136.96,30110
2011,Q1,Feb,2011/2/26,141.78,31695
2011,Q1,Feb,2011/2/27,133.2,29151
2011,Q1,Feb,2011/2/28,126.63,29692
2011,Q1,Mar,2011/3/1,124.41,28416
2011,Q1,Mar,2011/3/2,124.69,28306
2011,Q1,Mar,2011/3/3,131.75,28418
2011,Q1,Mar,2011/3/4,132.95,28579
2011,Q1,Mar,2011/3/5,132.88,29504
2011,Q1,Mar,2011/3/6,126.12,28010
2011,Q1,Mar,2011/3/7,118.73,29319
2011,Q1,Mar,2011/3/8,126.82,28149
2011,Q1,Mar,2011/3/9,123.48,28644
2011,Q1,Mar,2011/3/10,123.1,27088
2011,Q1,Mar,2011/3/11,125.74,28228
2011,Q1,Mar,2011/3/12,129.73,29725
2011,Q1,Mar,2011/3/13,131.35,29384
2011,Q1,Mar,2011/3/14,122.18,28638
2011,Q1,Mar,2011/3/15,119.3,26666
2011,Q1,Mar,2011/3/16,120.52,27791
2011,Q1,Mar,2011/3/17,125.69,29252
2011,Q1,Mar,2011/3/18,129.12,29953
2011,Q1,Mar,2011/3/19,128.13,31988
2011,Q1,Mar,2011/3/20,120.5,28424
2011,Q1,Mar,2011/3/21,111.96,26751
2011,Q1,Mar,2011/3/22,116.27,26010
2011,Q1,Mar,2011/3/23,118.57,26874
2011,Q1,Mar,2011/3/24,119.17,27411
2011,Q1,Mar,2011/3/25,123.82,27699
2011,Q1,Mar,2011/3/26,126.5,29453
2011,Q1,Mar,2011/3/27,122.26,28775
2011,Q1,Mar,2011/3/28,120.82,30723
2011,Q1,Mar,2011/3/29,119.36,30028
2011,Q1,Mar,2011/3/30,126.15,30145
2011,Q1,Mar,2011/3/31,124.89,28880
2011,Q2,Apr,2011/4/1,120.15,27631
2011,Q2,Apr,2011/4/2,128.49,29526
2011,Q2,Apr,2011/4/3,132.93,35143
2011,Q2,Apr,2011/4/4,127.95,32825
2011,Q2,Apr,2011/4/5,121.73,34712
2011,Q2,Apr,2011/4/6,113.24,31158
2011,Q2,Apr,2011/4/7,113.8,28241
2011,Q2,Apr,2011/4/8,119.26,28407
2011,Q2,Apr,2011/4/9,123.74,29247
2011,Q2,Apr,2011/4/10,118.45,27866
2011,Q2,Apr,2011/4/11,121.34,29655
2011,Q2,Apr,2011/4/12,114.12,27871
2011,Q2,Apr,2011/4/13,118.15,27404
2011,Q2,Apr,2011/4/14,119.08,27851
2011,Q2,Apr,2011/4/15,118.18,27838
2011,Q2,Apr,2011/4/16,127.42,28914
2011,Q2,Apr,2011/4/17,118.4,26699
2011,Q2,Apr,2011/4/18,118.73,28521
2011,Q2,Apr,2011/4/19,117.5,27574
2011,Q2,Apr,2011/4/20,119.82,28072
2011,Q2,Apr,2011/4/21,115.24,26941
2011,Q2,Apr,2011/4/22,130.65,27949
2011,Q2,Apr,2011/4/23,130.82,30323
2011,Q2,Apr,2011/4/24,125.71,28711
2011,Q2,Apr,2011/4/25,119.17,29163
2011,Q2,Apr,2011/4/26,121.55,28725
2011,Q2,Apr,2011/4/27,123.2,29885
2011,Q2,Apr,2011/4/28,127.29,30251
2011,Q2,Apr,2011/4/29,131.7,32991
2011,Q2,Apr,2011/4/30,154.71,43383
2011,Q2,May,2011/5/1,132.61,40404
2011,Q2,May,2011/5/2,119.42,36034
2011,Q2,May,2011/5/3,112.44,31334
2011,Q2,May,2011/5/4,108.64,28060
2011,Q2,May,2011/5/5,111.39,28166
2011,Q2,May,2011/5/6,117.81,29167
2011,Q2,May,2011/5/7,123.5,31023
2011,Q2,May,2011/5/8,117.16,27637
2011,Q2,May,2011/5/9,108.08,27611
2011,Q2,May,2011/5/10,113.8,28158
2011,Q2,May,2011/5/11,112.38,27625
2011,Q2,May,2011/5/12,119.96,27749
2011,Q2,May,2011/5/13,120.01,27992
2011,Q2,May,2011/5/14,119.78,28043
2011,Q2,May,2011/5/15,113.11,25452
2011,Q2,May,2011/5/16,108.95,28796
2011,Q2,May,2011/5/17,112.59,27398
2011,Q2,May,2011/5/18,115.49,28627
2011,Q2,May,2011/5/19,117.04,27291
2011,Q2,May,2011/5/20,119.39,28888
2011,Q2,May,2011/5/21,116.23,29150
2011,Q2,May,2011/5/22,113.42,28491
2011,Q2,May,2011/5/23,110.8,29436
2011,Q2,May,2011/5/24,111.13,31595
2011,Q2,May,2011/5/25,114.61,29831
2011,Q2,May,2011/5/26,117.11,29840
2011,Q2,May,2011/5/27,119.74,29469
2011,Q2,May,2011/5/28,122.82,30293
2011,Q2,May,2011/5/29,115.74,27410
2011,Q2,May,2011/5/30,109.78,28179
2011,Q2,May,2011/5/31,108.83,26831
2011,Q2,Jun,2011/6/1,108.96,26336
2011,Q2,Jun,2011/6/2,111.45,26850
2011,Q2,Jun,2011/6/3,116.85,29985
2011,Q2,Jun,2011/6/4,132.56,34466
2011,Q2,Jun,2011/6/5,121.67,29839
2011,Q2,Jun,2011/6/6,100.85,26329
2011,Q2,Jun,2011/6/7,102.47,33012
2011,Q2,Jun,2011/6/8,100.95,25613
2011,Q2,Jun,2011/6/9,111.29,28911
2011,Q2,Jun,2011/6/10,110.87,29070
2011,Q2,Jun,2011/6/11,115.22,29676
2011,Q2,Jun,2011/6/12,110.65,26466
2011,Q2,Jun,2011/6/13,106.9,27626
2011,Q2,Jun,2011/6/14,107.73,26024
2011,Q2,Jun,2011/6/15,108.44,27770
2011,Q2,Jun,2011/6/16,108.67,28663
2011,Q2,Jun,2011/6/17,107.75,26148
2011,Q2,Jun,2011/6/18,106.72,28120
2011,Q2,Jun,2011/6/19,106.39,26999
2011,Q2,Jun,2011/6/20,102.92,28442
2011,Q2,Jun,2011/6/21,104.44,27770
2011,Q2,Jun,2011/6/22,106.28,29334
2011,Q2,Jun,2011/6/23,110.48,26875
2011,Q2,Jun,2011/6/24,110.37,27595
2011,Q2,Jun,2011/6/25,119.93,30814
2011,Q2,Jun,2011/6/26,113.25,28489
2011,Q2,Jun,2011/6/27,104.5,28413
2011,Q2,Jun,2011/6/28,110.01,29513
2011,Q2,Jun,2011/6/29,114.39,29513
2011,Q2,Jun,2011/6/30,117.91,30268
2011,Q3,Jul,2011/7/1,111.09,30443
2011,Q3,Jul,2011/7/2,116.7,33810
2011,Q3,Jul,2011/7/3,111.54,32464
2011,Q3,Jul,2011/7/4,111.65,30570
2011,Q3,Jul,2011/7/5,111.93,28799
2011,Q3,Jul,2011/7/6,113.42,29956
2011,Q3,Jul,2011/7/7,113.77,29459
2011,Q3,Jul,2011/7/8,123.12,31170
2011,Q3,Jul,2011/7/9,133.96,35332
2011,Q3,Jul,2011/7/10,124.49,32786
2011,Q3,Jul,2011/7/11,118.05,32693
2011,Q3,Jul,2011/7/12,113.96,30405
2011,Q3,Jul,2011/7/13,109.48,29195
2011,Q3,Jul,2011/7/14,114.71,29129
2011,Q3,Jul,2011/7/15,118.3,30826
2011,Q3,Jul,2011/7/16,132.29,34839
2011,Q3,Jul,2011/7/17,123.32,30864
2011,Q3,Jul,2011/7/18,116.45,31125
2011,Q3,Jul,2011/7/19,118.43,30568
2011,Q3,Jul,2011/7/20,118.1,30857
2011,Q3,Jul,2011/7/21,119.14,29989
2011,Q3,Jul,2011/7/22,120.53,30719
2011,Q3,Jul,2011/7/23,133.71,35794
2011,Q3,Jul,2011/7/24,122.86,32434
2011,Q3,Jul,2011/7/25,118.62,31038
2011,Q3,Jul,2011/7/26,114.25,30411
2011,Q3,Jul,2011/7/27,115.85,29581
2011,Q3,Jul,2011/7/28,113.46,29065
2011,Q3,Jul,2011/7/29,122.6,32952
2011,Q3,Jul,2011/7/30,138.19,38388
2011,Q3,Jul,2011/7/31,127.99,35409
2011,Q3,Aug,2011/8/1,126.4,33593
2011,Q3,Aug,2011/8/2,115.52,30267
2011,Q3,Aug,2011/8/3,119.26,31154
2011,Q3,Aug,2011/8/4,118.59,30857
2011,Q3,Aug,2011/8/5,116.39,29002
2011,Q3,Aug,2011/8/6,131.35,36064
2011,Q3,Aug,2011/8/7,121.93,34625
2011,Q3,Aug,2011/8/8,122.21,33129
2011,Q3,Aug,2011/8/9,118.92,31193
2011,Q3,Aug,2011/8/10,120.47,32511
2011,Q3,Aug,2011/8/11,124.25,31777
2011,Q3,Aug,2011/8/12,128.65,33159
2011,Q3,Aug,2011/8/13,146.97,40398
2011,Q3,Aug,2011/8/14,131.07,36704
2011,Q3,Aug,2011/8/15,130.98,34931
2011,Q3,Aug,2011/8/16,121.4,31706
2011,Q3,Aug,2011/8/17,123.31,32262
2011,Q3,Aug,2011/8/18,122.76,32326
2011,Q3,Aug,2011/8/19,131.19,33974
2011,Q3,Aug,2011/8/20,146.94,41314
2011,Q3,Aug,2011/8/21,137.15,35767
2011,Q3,Aug,2011/8/22,138.24,36174
2011,Q3,Aug,2011/8/23,123.49,31018
2011,Q3,Aug,2011/8/24,127.56,32543
2011,Q3,Aug,2011/8/25,129.87,34109
2011,Q3,Aug,2011/8/26,133.11,34486
2011,Q3,Aug,2011/8/27,142.74,37431
2011,Q3,Aug,2011/8/28,133.78,34501
2011,Q3,Aug,2011/8/29,131.01,34226
2011,Q3,Aug,2011/8/30,124.1,31765
2011,Q3,Aug,2011/8/31,118.26,31576
2011,Q3,Sep,2011/9/1,117.73,29576
2011,Q3,Sep,2011/9/2,122.13,31082
2011,Q3,Sep,2011/9/3,131.57,35833
2011,Q3,Sep,2011/9/4,125.84,30923
2011,Q3,Sep,2011/9/5,119.73,30356
2011,Q3,Sep,2011/9/6,117.12,30097
2011,Q3,Sep,2011/9/7,113.14,28963
2011,Q3,Sep,2011/9/8,119.64,29744
2011,Q3,Sep,2011/9/9,124.89,30068
2011,Q3,Sep,2011/9/10,133.53,37902
2011,Q3,Sep,2011/9/11,126.6,35278
2011,Q3,Sep,2011/9/12,111.7,33761
2011,Q3,Sep,2011/9/13,103.18,31438
2011,Q3,Sep,2011/9/14,105.5,28329
2011,Q3,Sep,2011/9/15,117.6,29164
2011,Q3,Sep,2011/9/16,117.72,30440
2011,Q3,Sep,2011/9/17,122.82,31710
2011,Q3,Sep,2011/9/18,119.65,29503
2011,Q3,Sep,2011/9/19,108.77,28079
2011,Q3,Sep,2011/9/20,108.03,27760
2011,Q3,Sep,2011/9/21,114.39,27518
2011,Q3,Sep,2011/9/22,115.25,30147
2011,Q3,Sep,2011/9/23,109.6,27783
2011,Q3,Sep,2011/9/24,132.02,29756
2011,Q3,Sep,2011/9/25,122.68,29217
2011,Q3,Sep,2011/9/26,118.86,30812
2011,Q3,Sep,2011/9/27,119.27,30243
2011,Q3,Sep,2011/9/28,125.87,30516
2011,Q3,Sep,2011/9/29,126.84,31405
2011,Q3,Sep,2011/9/30,132.91,35857
2011,Q4,Oct,2011/10/1,171.95,54477
2011,Q4,Oct,2011/10/2,139.99,43191
2011,Q4,Oct,2011/10/3,112.98,35386
2011,Q4,Oct,2011/10/4,117.36,38743
2011,Q4,Oct,2011/10/5,129.33,40051
2011,Q4,Oct,2011/10/6,140.62,41760
2011,Q4,Oct,2011/10/7,151.16,40776
2011,Q4,Oct,2011/10/8,118.93,32551
2011,Q4,Oct,2011/10/9,114.42,27829
2011,Q4,Oct,2011/10/10,114.66,29136
2011,Q4,Oct,2011/10/11,113.68,29024
2011,Q4,Oct,2011/10/12,116.09,29846
2011,Q4,Oct,2011/10/13,116.89,27491
2011,Q4,Oct,2011/10/14,112.56,29348
2011,Q4,Oct,2011/10/15,122.16,31716
2011,Q4,Oct,2011/10/16,121.61,30359
2011,Q4,Oct,2011/10/17,116.8,32440
2011,Q4,Oct,2011/10/18,121.18,34214
2011,Q4,Oct,2011/10/19,117.82,30246
2011,Q4,Oct,2011/10/20,119.45,29173
2011,Q4,Oct,2011/10/21,122.47,29331
2011,Q4,Oct,2011/10/22,124.5,31266
2011,Q4,Oct,2011/10/23,117.38,28151
